AC;ACRELÂNDIA;OFICIAL DE REGISTRO DE IMÓVEIS DE ACRELÂNDIA - AC;MILIANE GOMES;Rua Geraldo Barbosa;766;69945-000;Centro;68;32351080;ofunicodeacrelandia@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo / Intimação-Consolidação;
RJ;QUEIMADOS;3° OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE QUEIMADOS - RJ;JOSÉ SÉRGIO ANTUNES DA SILVA;Rua Manuel Augusto Muguet;273;26325-260;CENTRO;21;2665-1545;sergio3oficio@uol.com.br;  3oficioqueimados.com.br/;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;QUISSAMÃ;OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE QUISSAMÃ - RJ;RONY FIRMO OLIVEIRA;Rua VISCONDE DE QUISSAMÃ;98; 2873-500;CENTRO;22;2768-2184;ofdequissama@yahoo.com.br;;;
RJ;RESENDE;1° OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE RESENDE - RJ;PEDRO PAULO ALVES;Rua DR CUNHA FERREIRA;144;27511-230;CENTRO;24;33551266;1oficio@terra.com.br;  www.cartorio1oficioresende.com.br;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;RESENDE;2° OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE RESENDE - RJ;SONIA MARILDA PÉRES ALVES;Rua Henrique Sivori;22;27542-110;Campos Elisios;24;3355-0168;cartorio2oficio@cartorio20ficio.com.br;Informação não cadastrada. ;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;RESENDE;3° OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE RESENDE - RJ;MARIA EMILIA DOS SANTOS URURAHY;Rua SEBASTIÃO JOSÉ RODRIGUES;140;27542-060;CAMPOS ELISIOS;24;3381-4444;3OFRESENDE@3OFRESENDE.COM.BR;  www.3ofresende.com.br;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;RESENDE;4° OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE RESENDE - RJ;CARLOS FREDERICO THEOPHILO CALAZANS;Avenida TENENTE CORONEL ADALBERTO MENDES;282;27520-302;MANEJO;24;33590414;cartorio4oficio.resende@gmail.com;Informação não cadastrada. ;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;RIO BONITO;1° OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE RIO BONITO - RJ;CRISTINA VIEIRA RAMALHO DE AZEVEDO;Rua MONSENHOR ANTONIO DE SOUZA GENS;79;28800-000;CENTRO;21;27345306;CARTORIO1RB@HOTMAIL.COM;Informação não cadastrada. ;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;RIO BONITO;2° OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE RIO BONITO - RJ;JORGE FRANCISCO CORREIA;Praça Fonseca Portela;70;28800-000;Centro;21;2734-1036;2oficiorb@gmail.com;Informação não cadastrada. ;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo / Intimação-Consolidação;
RJ;RIO CLARO;OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE RIO CLARO - RJ;TÂNIA MARIA DE ALMEIDA;Rua DOUTOR SALIM ALEXANDRE ELIAS;209;27460-000;CENTRO;24;3332-2017;oficiounico@yahoo.com.br;Informação não cadastrada. ;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;RIO DAS FLORES;OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE RIO DAS FLORES - RJ;ANA CAROLINA CARVALHO DE ÁVILA NEGRI;Rua DESEMBARGADOR ANICETO DE MEDEIROS CORREA;13;27660-000;CENTRO;24;981041626;OFICIOUNICO.RIODASFLORES@HOTMAIL.COM;Informação não cadastrada. ;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;RIO DAS OSTRAS;OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE RIO DAS OSTRAS - RJ;GUSTAVO REIS GUEDES;Rua Araruama;119;28893-066;Centro;22;2764-1773;cartoriounico@hotmail.com;  www.cartorioriodasostras.com.br;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;RIO DE JANEIRO;1º OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DO RIO DE JANEIRO - RJ;GERALDO MENDONÇA;Rua Arquias Cordeiro;486;20770-001;Meier;21;2581-1942;contato@1sri-rj.com.br;  www.1sri-rj.com.br;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;RIO DE JANEIRO;10º OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DO RIO DE JANEIRO - RJ;MARIO GONÇALVES;Travessa do Paço;23;20.01-101;CENTRO;21;2533-8177;cartorio@10ri-rj.com.br;  www.10ri-rj.com.br;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;RIO DE JANEIRO;11º OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DO RIO DE JANEIRO - RJ;MARIA ESTHER WANDERLEY SILVA;Rua Presidente Vargas;542;20071-000;CENTRO;21;2263-2370;cartorio11rgi@11rirj.com.br;  www.11rirj.com.br/;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;RIO DE JANEIRO;12º OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DO RIO DE JANEIRO - RJ;SERGIO AVILA DORIA MARTINS;Avenida Maria Teresa;260;23050-160;Campo Grande ;21;32172030;contato@12registro.com.br;  www.12registro.com.br;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;RIO DE JANEIRO;2º OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DO RIO DE JANEIRO - RJ;FERNANDO BEZERRA FALCÃO;Rua Nilo Peçanha;26;20020-100;CENTRO;21;25339654;cartorio@2rgi-rj.com.br;  www.2rgi-rj.com.br;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;RIO DE JANEIRO;3º OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DO RIO DE JANEIRO - RJ;ANTONIO MARINS PEIXOTO FILHO;Rua Pres Antonio Carlos;607;20020-010;Andar;21;2533-9620;c3ofrirj@terra.com.br;Informação não cadastrada. ;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;RIO DE JANEIRO;4º OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DO RIO DE JANEIRO - RJ;ALEXIS MENDONÇA CAVICHINI TEIXEIRA DE SIQUEIRA;Rua do Prado;41;23555-012;Santa Cruz;21;3401-7252;cartorio@4rgirj.com.br;  www.4rgirj.com.br;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;RIO DE JANEIRO;5º OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DO RIO DE JANEIRO - RJ;GUSTAVO GASTALHO MOREIRA;Rua Rodrigo Silva;8;20011-040;CENTRO;21;2262-4092;5rgi.rj@bol.com.br;  www.5rgi-rj.com.br;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;RIO DE JANEIRO;6º OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DO RIO DE JANEIRO - RJ;ALEXANDRE JORGE FERREIRA;Rua RIO BRANCO;39;20090-003;CENTRO;21;2223-1829;S6RI@IG.COM.BR;  WWW.6RI-RJ.COM.BR;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;RIO DE JANEIRO;7º OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DO RIO DE JANEIRO - RJ;DÉCIO LUIZ GOMES;Rua Sete de Setembro;32;20050-009;Centro;21;2232-9744;contato@7ri-rj.com.br;  www.7ri-rj.com.br;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;RIO DE JANEIRO;8º OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DO RIO DE JANEIRO - RJ;ARNALDO COLOCCI NETTO;Rua DA ALFANDEGA;91;20070-003;CENTRO;21;22247723;CARTORIO@8RI-RJ.COM.BR;  www.8ri-rj.com.br;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;RIO DE JANEIRO;9º OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DO RIO DE JANEIRO - RJ;ADILSON ALVES MENDES;Avenida Nilo Peçanha;12;20020-100;CENTRO;21;2533-6430;atendimentoeletronico@9rgirj.com.br;  www.9rgirj.com.br;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;SANTA MARIA MADALENA;OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE SANTA MARIA MADALENA - RJ;RODRIGO SANTOS FERNANDES DE BARROS;Rua CORONEL PORTUGAL;18;28770-000;CENTRO;22;99233-7605;ofunimadalena@gmail.com;Informação não cadastrada. ;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;SANTO ANTÔNIO DE PÁDUA;1° OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE SANTO ANTÔNIO DE PÁDUA - RJ;MILLA GUIMARÃES TÁVORA DE OLIVEIRA;Rua NOSSA SENHORA DE FÁTIMA;40;28470-000;CENTRO;22;3853-0188;CARTORIO1OFICIOPADUA@GMAIL.COM;Informação não cadastrada. ;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;SANTO ANTÔNIO DE PÁDUA;2° OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE SANTO ANTÔNIO DE PÁDUA - RJ;RAPHAEL RODRIGUES RIBEIRO;Rua DOS LEITES;69;28470-000;CENTRO;22;3853-1140;cart2oficio_pda@hotmail.com;Informação não cadastrada. ;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;SANTO ANTÔNIO DE PÁDUA;3° OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE SANTO ANTÔNIO DE PÁDUA - RJ;MARIA ISABELA RIBEIRO;Rua DOS LEITES;26;28470-000;CENTRO;22;38513041;cartorio.3oficiopadua@hotmail.com;Informação não cadastrada. ;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;SÃO FIDÉLIS;1º OFICIAL DE REGISTRO DE IMOVEIS DE SÃO FIDELIS;ANTONIO EUZEBIO DE CASTRO MAIA;Rua DR.COLLET ;92;28400-000;CENTRO;22;27582186;cartoriounicosf@gmail.com;Informação não cadastrada. ;e-Protocolo;
RJ;SÃO FIDÉLIS;OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE SÃO FIDÉLIS - RJ;ANTONIO EUZEBIO DE CASTRO MAIA;Rua DR. COLLET;92;28400-000;CENTRO;22;27582186;cartoriounico@gmail.com;Informação não cadastrada. ;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;SÃO FRANCISCO DE ITABAPOANA;OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE SAO FRANCISCO DO ITABAPOANA - RJ;RAFAEL XIMENES ALVIM;Avenida VER. EDENITES DA SILVA VIANA;167;28230-000;CENTRO;22;27891101;RGIOFICIOUNICO@GMAIL.COM;Informação não cadastrada. ;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;SÃO GONÇALO;2° OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE SÃO GONÇALO - RJ;TYRONE GOMES;Rua DOUTOR FELICIANO SODRÉ;138;24440-440;CENTRO;21;971731744;contato@2oficiosg.com.br;  2oficiosg.com.br/;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;SÃO GONÇALO;3° OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE SÃO GONÇALO - RJ;GILBERTO GONÇALVES AUGUSTO;Rua ANTÔNIO ALVES;99;24710-390;ALCANTARA;21;2601-4663;cartorio3oficiosg@hotmail.com;  saogoncalo3oficio.com.br/;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;SÃO GONÇALO;4° OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE SÃO GONÇALO - RJ;GILBERTO GONÇALVES AUGUSTO;Praça DOUTOR LUIZ PALMIER;30;24440-470;CENTRO;21;2712-2446;raphael@4oficiosg.com.br;  www.4oficiosg.com.br;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;SÃO GONÇALO;6° OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE SÃO GONÇALO  - RJ;PALOMA PEREIRA SOUZA RUFINO MARTINS;Rua DR. FELICIANO SODRE;97;24440-440;CENTRO;21;27123113;CONTATO@CARTORIO6.COM.BR;  www.cartorio6.com.br;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;SÃO JOÃO DA BARRA;OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE SÃO JOÃO DA BARRA - RJ;MONICA MOREIRA DE BIVAR;Rua CORONEL CINTRA;77;28200-000;CENTRO;22;999305491;OFICIOUNICOSJB@GMAIL.COM;Informação não cadastrada. ;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;SÃO JOÃO DE MERITI;1° OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE SÃO JOÃO DE MERITI  - RJ;LUCIANO RODRIGUES MATTOS DE ANDRADE;Avenida AUTOMÓVEL CLUBE;63;25515-125;CENTRO;21;27566069;cartorio1meriti@gmail.com;Informação não cadastrada. ;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;SÃO JOÃO DE MERITI;2° OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE SÃO JOÃO DE MERITI - RJ;LUIZ FERNANDO ELEUTÉRIO MESTRINER;Avenida DOUTOR ARRUDA NEGREIROS;247;25520-001;CENTRO;21;2756-2763;cart2oficiosjm@gmail.com;Informação não cadastrada. ;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;SÃO JOÃO DE MERITI;3° OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE SÃO JOÃO DE MERITI - RJ;FATIMA DA CONCEIÇÃO FERNANDES;Rua DR EGAS MONIZ;109;25576-271;VILAR DOS TELES;21;27864337;EGASMONIZSJM@HOTMAIL.COM;Informação não cadastrada. ;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;SÃO JOSÉ DE UBÁ;OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE SÃO JOSÉ DE UBÁ - RJ;CINTHIA APARECIDA FERREIRA BORGES;Avenida JOÃO ORNALDO RODRIGUES;320;28455-000;CENTRO;22;38661285;OFICIOUNICOUBARJ@HOTMAIL.COM;Informação não cadastrada. ;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;SÃO JOSÉ DO VALE DO RIO PRETO;OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE SÃO JOSÉ DO VALE DO RIO PRETO - RJ;NEWTON FRANCO SILVERIO DE TOLEDO FILHO;Rua Augusto Rampini;67;25780-000;Centro;24;2224-7258;rginotassaojose@yahoo.com;Informação não cadastrada. ;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;SÃO PEDRO DA ALDEIA;1° OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE SÃO PEDRO DA ALDEIA - RJ;EUFRASIO GONÇALVES DE MELLO;Rua FRANCISCO COELHO PEREIRA;119;28941-068;CENTRO;22;26211331;1OFICIOSPA@GMAIL.COM;;;
RJ;SÃO PEDRO DA ALDEIA;2° OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE SÃO PEDRO DA ALDEIA - RJ;LEANDRO BOTELHO DOS SANTOS;Travessa ARISTIDES GAMA;16;28941-116;CENTRO;22;2627-9611;SEGUNDOOFICIO_SPA@HOTMAIL.COM;Informação não cadastrada. ;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;SÃO SEBASTIÃO DO ALTO;OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE SÃO SEBASTIÃO DO ALTO - RJ;NATASHA VELLASCO GONÇALVES SILVA;Rua EURICO CERBINO;10;28550-000;CENTRO;22;25591312;cartoriossalto@gmail.com;Informação não cadastrada. ;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;SAPUCAIA;OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE SAPUCAIA - RJ;ROSANA SARAIVA MANHÃES DUTRA;Rua MAURICIO DE ABREU;204;25880-000;CENTRO;24;22712391;OFICIOUNICOSAPUCAIA@YAHOO.COM.BR;Informação não cadastrada. ;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;SAQUAREMA;OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE SAQUAREMA - RJ;CAROLINA RODRIGUES DA SILVA;Rua DOUTOR LUIZ JANUÁRIO;363;28990-790;CENTRO;22;2651-1322;CARTORIO@OFICIOUNICOSAQUAREMA.COM.BR;Informação não cadastrada. ;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;SEROPÉDICA;2° OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE SEROPÉDICA - RJ;SANDRA AIROSO LINHARES;Rua JOANA RESENDE;LT/5B;23895-205;FAZENDA CAXIAS;21;26823091;2OFICIOSEROPEDICA@BOL.COM.BR;Informação não cadastrada. ;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;SILVA JARDIM;OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE SILVA JARDIM - RJ;FATIMA BESSA DA SILVA;Rua RAUL DE MACEDO;25;28820-000;CENTRO;22;26681663;cartoriobessa@hotmail.com;Informação não cadastrada. ;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;SILVA JARDIM 1° RI - (CARTÓRIO EXTINTO);OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE SILVA JARDIM - RJ (CARTÓRIO EXTINTO);FATIMA BESSA DA SILVA;Rua RAUL DE MACEDO;25;28820-000;CENTRO;22;26681663;cartoriobessa@hotmail.com;Informação não cadastrada. ;Matrícula Online / Pesquisa Qualificada;
RJ;SUMIDOURO;OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE SUMIDOURO - RJ;MANOEL PEREIRA PIMENTA FILHO;Rua JOÃO AMÂNCIO;109;28637-000;CENTRO;22;2531-1378;CARTORIOUNICOSUM@HOTMAIL.COM;Informação não cadastrada. ;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;TANGUÁ;OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE TANGUÁ - RJ;DOUGLAS OLIVEIRA FONTES;Rua HENRIQUE LUIZ DE FIGUEIREDO;53;24890-000;CENTRO;21;27471751;contato.tangua@hotmail.com;Informação não cadastrada. ;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;TERESÓPOLIS;1° OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE TERESÓPOLIS - RJ;FABRICIO ANDRADE FERREIRA GIRARDIN PIMENTEL;PRAÇA BALTHAZAR DA SILVEIRA;78;25953-190;VÁRZEA;21;27422523;1oficiotere@gmail.com;Informação não cadastrada. ;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;TERESÓPOLIS;2° OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE TERESÓPOLIS - RJ;EDUARDO PACHECO RIBEIRO DE SOUZA;Travessa Ranulfo Féo;36;25953-650;Várzea;21;2643-5542 ;2oficioteresopolis@gmail.com;Informação não cadastrada. ;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;TERESÓPOLIS;3° OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE TERESÓPOLIS - RJ;JAIME EDUARDO SIMÃO;Rua DUQUE DE CAXIAS;53;25953-390;VÁRZEA;21;2742-0050;CARTORIO3OFICIOTERESOPOLIS@VELOXMAIL.COM.BR;Informação não cadastrada. ;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;TRAJANO DE MORAES;OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE TRAJANO DE MORAES - RJ;VANESSA BARBOSA FIGUEIREDO DE ZEVEDO;Rua DR. AUGUSTO LEMGRUBE;0;28750-000;CENTRO;22;2564-2601;ATENDIMENTO@CARTORIODETRAJANO.COM.BR;Informação não cadastrada. ;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;TRÊS RIOS;1° OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE TRÊS RIOS  - RJ;LUIZ GUSTAVO FARIA DE SOUSA;Rua PRESIDENTE VARGAS;541;25802-200;CENTRO;24;22520295;CARTORIORGI3RIOSCERTIDOES@HOTMAIL.COM;  www.1oficio.com.br;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;TRÊS RIOS;2° OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE TRÊS RIOS  - RJ;MARGARETH ALVES DO NASCIMENTO;Avenida Condessa do Rio Novo;1773;25803-000;Centro;24;2252-0315;cart2oficio3rios@gmail.com;Informação não cadastrada. ;                        Cartório sem serviços ativados.                                            ;
RJ;VALENÇA;1° OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE VALENÇA  - RJ;MARCIA RODRIGUES DE SOUZA;Rua VISCONDE DE IPIABAS;20;27600-000;CENTRO;24;24534990;CARTORIO1OFVALENCA@CARTORIO1OFVALENCA.COM;Informação não cadastrada. ;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;VALENÇA;2° OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE VALENÇA - RJ;PEDRO IVO DA COSTA;Rua DOS MINEIROS;142;27600-000;CENTRO;24;2453-4995;cartorio2oficiovalenca@uol.com.br;Informação não cadastrada. ;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;VALENÇA;3° OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE VALENÇA - RJ;AUGUSTO CESAR PAIVA PENNA;Rua Comendador Araujo Leite;190;27600-000;Centro;24;98809-8171;cartorio3oficio@icloud.com;Informação não cadastrada. ;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;VARRE-SAI;OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE VARRE-SAI - RJ;MARCELO DA SILVA BORGES BRANDÃO;Rua DEPUTADO FRANCELINO BASTOS FRANÇA;123;28375-000;CENTRO;22;38433127;CARTORIOVARRESAI@HOTMAIL.COM;Informação não cadastrada. ;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;VASSOURAS;1° OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE VASSOURAS  - RJ;ALYSSON FERREIRA DAMACENA;Rua BARÃO DE VASSOURAS;71;27700-000;CENTRO;24;992809912;1oficioprotesto@gmail.com;Informação não cadastrada. ;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;VASSOURAS;2° OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE VASSOURAS  - RJ;JOSÉ CARLOS GANHADEIRO;Rua CAETANO FURQUIM;231;27700-000;CENTRO;24;24716682;ATENDIMENTO@2OFICIOVASSOURAS.COM.BR;Informação não cadastrada. ;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RJ;VOLTA REDONDA;1° OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE VOLTA REDONDA  - RJ;EDUARDO SOCRATES CASTANHEIRA SARMENTO FILHO;Rua VEREADOR LUIS FONSECA GUIMARÃES ;149;27213-320;ATERRADO;24;33473100;primeirooficiovr@uol.com.br;;;
RJ;VOLTA REDONDA;2° OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE VOLTA REDONDA - RJ;DALVA DE ALMEIDA FAGUNDES SILVA ;Rua PRIMEIRO DE MAIO;95;27213-290;ATERRADO;24;33474773;cartorio2oficiovr@yahoo.com.br;  cartorio2oficiovr.com.br/;Certidão Digital / Matrícula Online / Pesquisa Qualificada / Pesquisa Prévia / Monitor Registral / e-Protocolo;
RN;ACARI;OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE ACARI - RN;JEFERSON SILVA PEREIRA;Rua RUA SILVINO ADONIAS BEZERRA;266;59370-000;ARI PINHO;84;999091145;cartorio.acari@yahoo.com.br;Informação não cadastrada. ;Certidão Digital / e-Protocolo / Intimação-Consolidação;
RN;AÇU;OFICIAL DE REGISTRO DE IMÓVEIS DA COMARCA DE AÇU - RN;MARGARES BARROS DE FIGUEIREDO;Rua rua sinhazinha wanderley;954;59650-000;CENTRO;84;33312929;primeirooficioassu@gmail.com;Informação não cadastrada. ;Certidão Digital / e-Protocolo / Intimação-Consolidação;
